Transaction;Item;date_time;period_day;weekday_weekend
171;Deep Face Cleanser Facial Wash;31/10/2022 15:20;afternoon;weekday
171;Shampoo & Face Cleanser & Body Cleanser;31/10/2022 15:20;afternoon;weekday
172;Hair Clay & Hairwax Bundling ;31/10/2022 17:06;evening;weekday
172;Pomade Oil Based Fine Shinee;31/10/2022 17:06;evening;weekday
173;Hair Clay & Hairwax Bundling ;31/10/2022 17:08;evening;weekday
173;Ocean Dust & Hair ClayTote Bag;31/10/2022 17:08;evening;weekday
174;Pomade Oil Based Fine Shinee;31/10/2022 17:40;evening;weekday
175;Hair Clay & Hairwax Bundling ;31/10/2022 17:49;evening;weekday
176;Ocean Dust & Hair Clay;31/10/2022 18:22;evening;weekday
176;Pomade Oil Based Fine Shinee;31/10/2022 18:22;evening;weekday
178;Pomade Oil Based Fine Shinee;01/11/2022 07:51;morning;weekday
178;Ocean Dust & Clayton;01/11/2022 07:51;morning;weekday
179;Pomade Oil Based Fine Shinee;01/11/2022 08:20;morning;weekday
179;Ocean Dust & Clayton;01/11/2022 08:20;morning;weekday
180;Ocean Dust & Dapper Statter;01/11/2022 08:22;morning;weekday
180;Shampoo & Face Cleanser & Body Cleanser;01/11/2022 08:22;morning;weekday
181;Shampoo & Face Cleanser & Body Cleanser;01/11/2022 08:45;morning;weekday
181;Shampoo & Face Cleanser & Body Cleanser;01/11/2022 08:45;morning;weekday
182;Ocean Dust & Clayton;01/11/2022 09:07;morning;weekday
182;Ocean Dust & Clayton;01/11/2022 09:07;morning;weekday
182;Ella's Kitchen Pouches;01/11/2022 09:07;morning;weekday
183;Ocean Dust & Clayton;01/11/2022 09:09;morning;weekday
184;Pomade Water Based Dashing Slick;01/11/2022 09:26;morning;weekday
184;Shampoo & Face Cleanser & Body Cleanser;01/11/2022 09:26;morning;weekday
185;Shampoo & Face Cleanser & Body Cleanser;01/11/2022 09:29;morning;weekday
185;Pomade Oil Based Bold ;01/11/2022 09:29;morning;weekday
186;Shampoo & Face Cleanser & Body Cleanser;01/11/2022 09:43;morning;weekday
186;Ocean Dust & Clayton;01/11/2022 09:43;morning;weekday
187;Hair Clay & Hairwax Bundling ;01/11/2022 10:02;morning;weekday
188;Pomade Oil Based Fine Shinee;01/11/2022 10:04;morning;weekday
189;Hair Clay & Hairwax Bundling ;01/11/2022 10:29;morning;weekday
189;Pomade Oil Based Fine Shinee;01/11/2022 10:29;morning;weekday
190;Pomade Oil Based Fine Shinee;01/11/2022 10:34;morning;weekday
190;Ocean Dust & Clayton;01/11/2022 10:34;morning;weekday
190;Ocean Dust & Clayton;01/11/2022 10:34;morning;weekday
191;Deep Face Cleanser Facial Wash;01/11/2022 10:50;morning;weekday
191;Shampoo & Face Cleanser & Body Cleanser;01/11/2022 10:50;morning;weekday
192;Hair Clay & Hairwax Bundling ;01/11/2022 10:56;morning;weekday
193;Pomade Oil Based Fine Shinee;01/11/2022 11:00;morning;weekday
194;Hair Clay & Hairwax Bundling ;01/11/2022 11:04;morning;weekday
194;Hair Clay & Hairwax Bundling ;01/11/2022 11:04;morning;weekday
195;Hair Clay & Hairwax Bundling ;01/11/2022 11:06;morning;weekday
195;Ocean Dust Bundling & Ocean Dust & Refresh Wipes;01/11/2022 11:06;morning;weekday
196;Hair Clay & Hairwax Bundling ;01/11/2022 11:08;morning;weekday
196;Pomade Water Based Dashing Slick;01/11/2022 11:08;morning;weekday
196;Ocean Dust & Hair Clay;01/11/2022 11:08;morning;weekday
197;Pomade Oil Based Fine Shinee;01/11/2022 11:10;morning;weekday
197;Pomade Oil Based Fine Shinee;01/11/2022 11:10;morning;weekday
197;Shampoo & Face Cleanser & Body Cleanser;01/11/2022 11:10;morning;weekday
198;Pomade Oil Based Fine Shinee;01/11/2022 11:11;morning;weekday
198;Ocean Dust & Hair Clay;01/11/2022 11:11;morning;weekday
199;Pomade Oil Based Fine Shinee;01/11/2022 11:13;morning;weekday
200;Hair Clay & Hairwax Bundling ;01/11/2022 11:16;morning;weekday
201;Pomade Oil Based Fine Shinee;01/11/2022 11:22;morning;weekday
201;Ocean Dust & Clayton;01/11/2022 11:22;morning;weekday
202;Pomade Oil Based Fine Shinee;01/11/2022 11:23;morning;weekday
202;Pomade Oil Based Fine Shinee;01/11/2022 11:23;morning;weekday
203;Pomade Oil Based Fine Shinee;01/11/2022 11:25;morning;weekday
204;Ocean Dust Bundling & Ocean Dust & Refresh Wipes;01/11/2022 11:30;morning;weekday
204;Hair Clay & Hairwax Bundling ;01/11/2022 11:30;morning;weekday
205;Pomade Oil Based Fine Shinee;01/11/2022 11:49;morning;weekday
205;Pomade Oil Based Fine Shinee;01/11/2022 11:49;morning;weekday
205;Ocean Dust & Clayton;01/11/2022 11:49;morning;weekday
206;Ocean Dust Bundling & Ocean Dust & Refresh Wipes;01/11/2022 11:54;morning;weekday
206;Pomade Oil Based Fine Shinee;01/11/2022 11:54;morning;weekday
206;Ocean Dust & Clayton;01/11/2022 11:54;morning;weekday
207;Pomade Oil Based Premium Medium;01/11/2022 12:03;afternoon;weekday
207;Pomade Oil Based Fine Shinee;01/11/2022 12:03;afternoon;weekday
207;Ocean Dust & Hair ClayTote Bag;01/11/2022 12:03;afternoon;weekday
208;Hair Clay & Hairwax Bundling ;01/11/2022 12:10;afternoon;weekday
209;Pomade Oil Based Fine Shinee;01/11/2022 12:10;afternoon;weekday
210;Ocean Dust Bundling & Ocean Dust & Refresh Wipes;01/11/2022 12:12;afternoon;weekday
211;Deep Face Cleanser Facial Wash;01/11/2022 12:15;afternoon;weekday
211;Pomade Oil Based Fine Shinee;01/11/2022 12:15;afternoon;weekday
212;Pomade Oil Based Fine Shinee;01/11/2022 12:20;afternoon;weekday
212;Ocean Dust & Hair Clay;01/11/2022 12:20;afternoon;weekday
212;Refresh Wipes;01/11/2022 12:20;afternoon;weekday
213;Hair Clay & Hairwax Bundling ;01/11/2022 12:22;afternoon;weekday
214;Hair Clay & Hairwax Bundling ;01/11/2022 12:26;afternoon;weekday
214;Shampoo & Face Cleanser & Body Cleanser;01/11/2022 12:26;afternoon;weekday
214;Shampoo & Face Cleanser & Body Cleanser;01/11/2022 12:26;afternoon;weekday
215;Ocean Dust & Clayton;01/11/2022 12:30;afternoon;weekday
215;Pomade Oil Based Fine Shinee;01/11/2022 12:30;afternoon;weekday
216;Refresh Wipes;01/11/2022 12:31;afternoon;weekday
216;Pomade Oil Based Fine Shinee;01/11/2022 12:31;afternoon;weekday
217;Hair Clay & Hairwax Bundling ;01/11/2022 12:33;afternoon;weekday
217;Ocean Dust & Hair Clay;01/11/2022 12:33;afternoon;weekday
218;Hair Powder Ocean Dust Team NXL;01/11/2022 12:37;afternoon;weekday
219;Refresh Wipes;01/11/2022 12:41;afternoon;weekday
220;Hair Clay & Hairwax Bundling ;01/11/2022 12:49;afternoon;weekday
220;Ocean Dust & Clayton;01/11/2022 12:49;afternoon;weekday
221;Hair Clay & Hairwax Bundling ;01/11/2022 12:53;afternoon;weekday
221;Ocean Dust Bundling & Ocean Dust & Refresh Wipes;01/11/2022 12:53;afternoon;weekday
222;Ocean Dust Bundling & Ocean Dust & Refresh Wipes;01/11/2022 13:08;afternoon;weekday
223;Smith Tshirt Collection SS19;01/11/2022 13:11;afternoon;weekday
223;Pomade Oil Based Fine Shinee;01/11/2022 13:11;afternoon;weekday
224;Pomade Oil Based Fine Shinee;01/11/2022 13:15;afternoon;weekday
225;Pomade Oil Based Fine Shinee;01/11/2022 13:19;afternoon;weekday
225;Hairwax Black Jack;01/11/2022 13:19;afternoon;weekday
225;Deep Face Cleanser Facial Wash;01/11/2022 13:19;afternoon;weekday
226;Pomade Water Based Dashing Slick;01/11/2022 13:21;afternoon;weekday
227;Shampoo & Face Cleanser & Body Cleanser;01/11/2022 13:31;afternoon;weekday
227;Hair Powder Ocean Dust Team NXL;01/11/2022 13:31;afternoon;weekday
227;Deep Face Cleanser Facial Wash;01/11/2022 13:31;afternoon;weekday
228;Pomade Oil Based Fine Shinee;01/11/2022 13:33;afternoon;weekday
229;Pomade Oil Based Premium Medium;01/11/2022 13:37;afternoon;weekday
229;Hair Clay & Hairwax Bundling ;01/11/2022 13:37;afternoon;weekday
230;Smith Tshirt Collection SS19;01/11/2022 13:41;afternoon;weekday
231;Pomade Water Based Dashing Slick;01/11/2022 13:45;afternoon;weekday
232;Shampoo & Face Cleanser & Body Cleanser;01/11/2022 14:10;afternoon;weekday
232;Shampoo & Face Cleanser & Body Cleanser;01/11/2022 14:10;afternoon;weekday
232;Hair Clay & Hairwax Bundling ;01/11/2022 14:10;afternoon;weekday
233;Pomade Oil Based Fine Shinee;01/11/2022 14:13;afternoon;weekday
233;Shampoo & Face Cleanser & Body Cleanser;01/11/2022 14:13;afternoon;weekday
233;Hair Clay & Hairwax Bundling ;01/11/2022 14:13;afternoon;weekday
233;Deep Face Cleanser Facial Wash;01/11/2022 14:13;afternoon;weekday
234;Pomade Oil Based Fine Shinee;01/11/2022 14:14;afternoon;weekday
234;Pomade Oil Based Fine Shinee;01/11/2022 14:14;afternoon;weekday
235;Ocean Dust Bundling & Ocean Dust & Refresh Wipes;01/11/2022 14:18;afternoon;weekday
236;Pomade Oil Based Premium Medium;01/11/2022 14:22;afternoon;weekday
237;Pomade Oil Based Fine Shinee;01/11/2022 14:25;afternoon;weekday
237;Hair Powder Ocean Dust Team NXL;01/11/2022 14:25;afternoon;weekday
238;Shampoo & Face Cleanser & Body Cleanser;01/11/2022 14:37;afternoon;weekday
238;Hair Clay & Hairwax Bundling ;01/11/2022 14:37;afternoon;weekday
238;Ocean Dust & Hair Clay;01/11/2022 14:37;afternoon;weekday
238;Ocean Dust & Clayton;01/11/2022 14:37;afternoon;weekday
239;Ocean Dust & Hair ClayTote Bag;01/11/2022 14:37;afternoon;weekday
240;Ocean Dust Bundling & Ocean Dust & Refresh Wipes;01/11/2022 14:42;afternoon;weekday
241;Ocean Dust & Dapper Statter;01/11/2022 14:54;afternoon;weekday
241;Shampoo & Face Cleanser & Body Cleanser;01/11/2022 14:54;afternoon;weekday
242;Pomade Oil Based Bold ;01/11/2022 15:02;afternoon;weekday
242;Shampoo & Face Cleanser & Body Cleanser;01/11/2022 15:02;afternoon;weekday
242;Smith Tshirt Collection SS19;01/11/2022 15:02;afternoon;weekday
243;Pomade Water Based Dashing Slick;01/11/2022 15:18;afternoon;weekday
243;Ocean Dust & Hair ClayTote Bag;01/11/2022 15:18;afternoon;weekday
243;Pomade Oil Based Fine Shinee;01/11/2022 15:18;afternoon;weekday
243;Deep Face Cleanser Facial Wash;01/11/2022 15:18;afternoon;weekday
244;Dandruff Buster Shampoo ;01/11/2022 15:33;afternoon;weekday
244;Pomade Water Based Dashing Slick;01/11/2022 15:33;afternoon;weekday
244;Pomade Oil Based Fine Shinee;01/11/2022 15:33;afternoon;weekday
245;Pomade Water Based Dashing Slick;01/11/2022 15:37;afternoon;weekday
245;Ocean Dust & Hair Clay;01/11/2022 15:37;afternoon;weekday
246;Shampoo & Face Cleanser & Body Cleanser;01/11/2022 15:48;afternoon;weekday
246;Hair Clay & Hairwax Bundling ;01/11/2022 15:48;afternoon;weekday
247;Smith Tshirt Collection SS19;01/11/2022 16:07;afternoon;weekday
247;Pomade Oil Based Fine Shinee;01/11/2022 16:07;afternoon;weekday
247;Pomade Oil Based Fine Shinee;01/11/2022 16:07;afternoon;weekday
247;Pomade Oil Based Fine Shinee;01/11/2022 16:07;afternoon;weekday
247;Pomade Oil Based Bold ;01/11/2022 16:07;afternoon;weekday
248;Pomade Oil Based Fine Shinee;01/11/2022 16:08;afternoon;weekday
248;Shampoo & Face Cleanser & Body Cleanser;01/11/2022 16:08;afternoon;weekday
248;Deep Face Cleanser Facial Wash;01/11/2022 16:08;afternoon;weekday
249;Dandruff Buster Shampoo ;01/11/2022 16:10;afternoon;weekday
250;Ocean Dust & Hair Clay;01/11/2022 16:10;afternoon;weekday
251;Pomade Oil Based Fine Shinee;01/11/2022 16:26;afternoon;weekday
251;Ocean Dust & Pomade Dapper Stater;01/11/2022 16:26;afternoon;weekday
252;Hair Clay & Hairwax Bundling ;01/11/2022 16:28;afternoon;weekday
252;Deep Face Cleanser Facial Wash;01/11/2022 16:28;afternoon;weekday
253;Ocean Dust Bundling & Ocean Dust & Refresh Wipes;01/11/2022 17:46;evening;weekday
254;Ocean Dust & Pomade Dapper Stater;01/11/2022 18:43;evening;weekday
255;Pomade Oil Based Fine Shinee;02/11/2022 08:02;morning;weekday
255;Pomade Oil Based Fine Shinee;02/11/2022 08:02;morning;weekday
255;Ocean Dust & Clayton;02/11/2022 08:02;morning;weekday
256;Pomade Oil Based Fine Shinee;02/11/2022 08:05;morning;weekday
256;Hair Clay & Hairwax Bundling ;02/11/2022 08:05;morning;weekday
257;Hair Clay & Hairwax Bundling ;02/11/2022 08:07;morning;weekday
257;Pomade Oil Based Fine Shinee;02/11/2022 08:07;morning;weekday
257;Ocean Dust & Clayton;02/11/2022 08:07;morning;weekday
258;Pomade Oil Based Fine Shinee;02/11/2022 08:08;morning;weekday
258;Ocean Dust & Clayton;02/11/2022 08:08;morning;weekday
259;Ocean Dust & Clayton;02/11/2022 08:11;morning;weekday
260;Pomade Oil Based Fine Shinee;02/11/2022 08:12;morning;weekday
261;Pomade Oil Based Fine Shinee;02/11/2022 08:12;morning;weekday
262;Pomade Oil Based Fine Shinee;02/11/2022 08:29;morning;weekday
262;Dandruff Buster Shampoo ;02/11/2022 08:29;morning;weekday
262;Ocean Dust & Clayton;02/11/2022 08:29;morning;weekday
263;Hairwax Black Jack;02/11/2022 08:53;morning;weekday
264;Pomade Oil Based Fine Shinee;02/11/2022 09:02;morning;weekday
264;Ocean Dust & Dapper Statter;02/11/2022 09:02;morning;weekday
265;Shampoo & Face Cleanser & Body Cleanser;02/11/2022 09:03;morning;weekday
266;Hair Clay & Hairwax Bundling ;02/11/2022 09:05;morning;weekday
266;Ocean Dust & Clayton;02/11/2022 09:05;morning;weekday
267;Pomade Oil Based Fine Shinee;02/11/2022 09:18;morning;weekday
267;Smith Tshirt Collection SS19;02/11/2022 09:18;morning;weekday
267;Pomade Water Based Dashing Slick;02/11/2022 09:18;morning;weekday
268;Shampoo & Face Cleanser & Body Cleanser;02/11/2022 09:22;morning;weekday
268;Ocean Dust & Clayton;02/11/2022 09:22;morning;weekday
269;Hair Clay & Hairwax Bundling ;02/11/2022 09:25;morning;weekday
270;Pomade Oil Based Fine Shinee;02/11/2022 09:27;morning;weekday
270;Ocean Dust & Dapper Statter;02/11/2022 09:27;morning;weekday
271;Pomade Oil Based Fine Shinee;02/11/2022 09:33;morning;weekday
271;Shampoo & Face Cleanser & Body Cleanser;02/11/2022 09:33;morning;weekday
271;Pomade Oil Based Fine Shinee;02/11/2022 09:33;morning;weekday
271;Ocean Dust & Clayton;02/11/2022 09:33;morning;weekday
272;Pomade Water Based Dashing Slick;02/11/2022 09:35;morning;weekday
274;Pomade Oil Based Fine Shinee;02/11/2022 09:52;morning;weekday
274;Hair Clay & Hairwax Bundling ;02/11/2022 09:52;morning;weekday
274;Ocean Dust & Clayton;02/11/2022 09:52;morning;weekday
275;Pomade Water Based Dashing Slick;02/11/2022 09:53;morning;weekday
276;Pomade Oil Based Fine Shinee;02/11/2022 09:54;morning;weekday
276;Pomade Oil Based Fine Shinee;02/11/2022 09:54;morning;weekday
276;Ocean Dust & Clayton;02/11/2022 09:54;morning;weekday
277;Pomade Water Based Dashing Slick;02/11/2022 10:12;morning;weekday
278;Pomade Oil Based Fine Shinee;02/11/2022 10:13;morning;weekday
278;Ocean Dust & Clayton;02/11/2022 10:13;morning;weekday
279;Pomade Oil Based Fine Shinee;02/11/2022 10:15;morning;weekday
280;Pomade Oil Based Fine Shinee;02/11/2022 10:17;morning;weekday
280;Ocean Dust & Clayton;02/11/2022 10:17;morning;weekday
281;Hair Clay & Hairwax Bundling ;02/11/2022 10:29;morning;weekday
281;Hair Clay & Hairwax Bundling ;02/11/2022 10:29;morning;weekday
282;Hair Clay & Hairwax Bundling ;02/11/2022 10:37;morning;weekday
282;Pomade Oil Based Fine Shinee;02/11/2022 10:37;morning;weekday
282;Ocean Dust & Clayton;02/11/2022 10:37;morning;weekday
283;Ocean Dust & Clayton;02/11/2022 10:44;morning;weekday
283;Pomade Oil Based Fine Shinee;02/11/2022 10:44;morning;weekday
284;Pomade Oil Based Fine Shinee;02/11/2022 10:48;morning;weekday
284;Pomade Water Based Dashing Slick;02/11/2022 10:48;morning;weekday
285;Pomade Water Based Dashing Slick;02/11/2022 10:52;morning;weekday
285;Pomade Water Based Dashing Slick;02/11/2022 10:52;morning;weekday
285;Ocean Dust & Clayton;02/11/2022 10:52;morning;weekday
286;Hair Clay & Hairwax Bundling ;02/11/2022 10:53;morning;weekday
286;Pomade Oil Based Bold ;02/11/2022 10:53;morning;weekday
286;Smith Tshirt Collection SS19;02/11/2022 10:53;morning;weekday
287;Pomade Oil Based Fine Shinee;02/11/2022 10:56;morning;weekday
287;Ocean Dust & Clayton;02/11/2022 10:56;morning;weekday
288;Hair Clay & Hairwax Bundling ;02/11/2022 10:59;morning;weekday
288;Smith Tshirt Collection SS19;02/11/2022 10:59;morning;weekday
289;Hair Clay & Hairwax Bundling ;02/11/2022 11:00;morning;weekday
290;Pomade Oil Based Fine Shinee;02/11/2022 11:03;morning;weekday
290;Ocean Dust & Hair Clay;02/11/2022 11:03;morning;weekday
291;Pomade Oil Based Fine Shinee;02/11/2022 11:04;morning;weekday
292;Ocean Dust & Hair Clay;02/11/2022 11:15;morning;weekday
293;Pomade Oil Based Premium Medium;02/11/2022 11:29;morning;weekday
294;Pomade Oil Based Fine Shinee;02/11/2022 11:35;morning;weekday
295;Ocean Dust & Dapper Statter;02/11/2022 11:39;morning;weekday
295;Refresh Wipes;02/11/2022 11:39;morning;weekday
295;Hair Clay & Hairwax Bundling ;02/11/2022 11:39;morning;weekday
296;Pomade Water Based Dashing Slick;02/11/2022 11:58;morning;weekday
296;Ocean Dust Bundling & Ocean Dust & Refresh Wipes;02/11/2022 11:58;morning;weekday
297;Pomade Oil Based Premium Medium;02/11/2022 12:06;afternoon;weekday
297;Pomade Oil Based Fine Shinee;02/11/2022 12:06;afternoon;weekday
297;Ocean Dust & Hair ClayTote Bag;02/11/2022 12:06;afternoon;weekday
297;Ocean Dust Bundling & Ocean Dust & Refresh Wipes;02/11/2022 12:06;afternoon;weekday
298;Refresh Wipes;02/11/2022 12:11;afternoon;weekday
298;Hair Styling &  Volumizing Powder Ocean Dust;02/11/2022 12:11;afternoon;weekday
298;Pomade Oil Based Fine Shinee;02/11/2022 12:11;afternoon;weekday
298;Hairwax Black Jack;02/11/2022 12:11;afternoon;weekday
299;Hair Clay & Hairwax Bundling ;02/11/2022 12:14;afternoon;weekday
300;Ocean Dust Bundling & Ocean Dust & Refresh Wipes;02/11/2022 12:18;afternoon;weekday
300;Pomade Water Based Dashing Slick;02/11/2022 12:18;afternoon;weekday
300;Smith Tshirt Collection SS19;02/11/2022 12:18;afternoon;weekday
300;Pomade Oil Based Fine Shinee;02/11/2022 12:18;afternoon;weekday
300;Pomade Oil Based Fine Shinee;02/11/2022 12:18;afternoon;weekday
301;Pomade Oil Based Bold ;02/11/2022 12:24;afternoon;weekday
301;Pomade Water Based Dashing Slick;02/11/2022 12:24;afternoon;weekday
301;Deep Face Cleanser Facial Wash;02/11/2022 12:24;afternoon;weekday
302;Deep Face Cleanser Facial Wash;02/11/2022 12:27;afternoon;weekday
302;Shampoo & Face Cleanser & Body Cleanser;02/11/2022 12:27;afternoon;weekday
303;Pomade Oil Based Bold ;02/11/2022 12:30;afternoon;weekday
303;Shampoo & Face Cleanser & Body Cleanser;02/11/2022 12:30;afternoon;weekday
303;Ocean Dust & Hair Clay;02/11/2022 12:30;afternoon;weekday
303;Deep Face Cleanser Facial Wash;02/11/2022 12:30;afternoon;weekday
304;Pomade Oil Based Premium Medium;02/11/2022 12:33;afternoon;weekday
304;Shampoo & Face Cleanser & Body Cleanser;02/11/2022 12:33;afternoon;weekday
305;Pomade Oil Based Premium Medium;02/11/2022 12:35;afternoon;weekday
306;Pomade Oil Based Fine Shinee;02/11/2022 12:39;afternoon;weekday
306;Pomade Water Based Dashing Slick;02/11/2022 12:39;afternoon;weekday
306;Pomade Oil Based Bold ;02/11/2022 12:39;afternoon;weekday
306;Deep Face Cleanser Facial Wash;02/11/2022 12:39;afternoon;weekday
307;Pomade Oil Based Premium Medium;02/11/2022 12:52;afternoon;weekday
308;Pomade Oil Based Premium Medium;02/11/2022 12:54;afternoon;weekday
308;Hair Styling &  Volumizing Powder Ocean Dust;02/11/2022 12:54;afternoon;weekday
309;Pomade Oil Based Premium Medium;02/11/2022 12:56;afternoon;weekday
309;Shampoo & Face Cleanser & Body Cleanser;02/11/2022 12:56;afternoon;weekday
310;Pomade Oil Based Fine Shinee;02/11/2022 13:02;afternoon;weekday
310;Hair Powder Ocean Dust Team NXL;02/11/2022 13:02;afternoon;weekday
310;Hair Powder Ocean Dust Team NXL;02/11/2022 13:02;afternoon;weekday
311;Ocean Dust & Hair Clay;02/11/2022 13:09;afternoon;weekday
311;Pomade Water Based Dashing Slick;02/11/2022 13:09;afternoon;weekday
312;Deep Face Cleanser Facial Wash;02/11/2022 13:11;afternoon;weekday
312;Shampoo & Face Cleanser & Body Cleanser;02/11/2022 13:11;afternoon;weekday
312;Pomade Oil Based Bold ;02/11/2022 13:11;afternoon;weekday
313;Deep Face Cleanser Facial Wash;02/11/2022 13:12;afternoon;weekday
314;Pomade Oil Based Fine Shinee;02/11/2022 13:16;afternoon;weekday
316;Hair Clay & Hairwax Bundling ;02/11/2022 13:23;afternoon;weekday
317;Ocean Dust & Hair Clay;02/11/2022 13:42;afternoon;weekday
317;Shampoo & Face Cleanser & Body Cleanser;02/11/2022 13:42;afternoon;weekday
318;Deep Face Cleanser Facial Wash;02/11/2022 13:46;afternoon;weekday
318;Pomade Oil Based Premium Medium;02/11/2022 13:46;afternoon;weekday
318;Hair Clay & Hairwax Bundling ;02/11/2022 13:46;afternoon;weekday
319;Pomade Oil Based Fine Shinee;02/11/2022 13:50;afternoon;weekday
320;Pomade Oil Based Fine Shinee;02/11/2022 13:58;afternoon;weekday
